x,Australia_m_15-34,Australia_m_35-64,Australia_m_65+,Australia_w_15-34,Australia_w_35-64,Australia_w_65+,Canada_m_15-34,Canada_m_35-64,Canada_m_65+,Canada_w_15-34,Canada_w_35-64,Canada_w_65+
92,0.0011854868039856005,0.0015133545795270298,0.0012507618283345689,6.96752005694878e-4,0.0011369117291198769,4.765662848627384e-4,0.001267228101143867,0.001400602380271965,0.0010899361581060765,4.9435360244985e-4,7.827996671502583e-4,2.6097665904576144e-4
93,0.0012332550090779603,0.001576408485117366,0.0012992678069740932,6.891291256852509e-4,0.0011293828147231563,4.6884920815907393e-4,0.001317567344184348,0.0014567844128192974,0.0011294950566277885,4.863748593146423e-4,7.737996111446819e-4,2.5462218090032676e-4
94,0.001282224414227839,0.0016411633960005177,0.0013488937005035895,6.815305159021709e-4,0.0011218064323839528,4.6121708018208947e-4,0.0013691336339750483,0.0015143654809498335,0.0011698295794165979,4.7848337856761566e-4,7.648366750554964e-4,2.4840087600775827e-4
95,0.0013324973405484455,0.0017077568484645783,0.0013997417955341714,6.7396264500074e-4,0.0011141931795094718,4.536734834240561e-4,0.0014220341035503733,0.0015734656724727871,0.0012110219577531763,4.7068289128002243e-4,7.559180598780115e-4,2.4231250723536694e-4
96,0.0013841824103283471,0.001776335172950631,0.0014519203783280876,6.664314639764983e-4,0.001106552981564432,4.46221567537688e-4,0.0014763823696811963,0.0016342124305582276,0.0012531587850500505,4.629766802384309e-4,7.470503700501819e-4,2.3635657438078034e-4
97,0.0014373950638780436,0.0018470542137923721,0.0015055442303205935,6.589424380016584e-4,0.0010988951284501497,4.3886408092375085e-4,0.0015322990657509852,0.0016967411573875141,0.00129633138648404,4.5536761259856745e-4,7.382396507759422e-4,2.3053234121302472e-4
98,0.0014922581233963053,0.0019200801149234913,0.0015607351682983283,6.515005764533094e-4,0.0010912283090182607,4.316034002859396e-4,0.001589912422946442,0.0017611958726625116,0.0013406362212812068,4.4785817044052306e-4,7.294914232008555e-4,2.2483886037552169e-4
99,0.0015489024084516748,0.0019955901780564114,0.0016176226335561648,6.441104612330972e-4,0.0010835606438127643,4.244415582776341e-4,0.0016493589044673067,0.0018277299323289497,0.0013861753207641395,4.4045047935381505e-4,7.208107175596227e-4,2.192749963056095e-4
100,0.001607467408173987,0.002073773800545746,0.0016763443348223293,6.367762734724922e-4,0.0010758997161294905,4.1738026935764054e-4,0.0017107838979704877,0.001896506813450898,0.0014330567656062317,4.331463351731025e-4,7.122021044084896e-4,2.1383944631444258e-4
101,0.0015928542089580409,0.002057629317063838,0.001658689048789469,6.157805910082703e-4,0.0010449679392972176,4.014750237125621e-4,0.0016943021757226783,0.0018789383054728867,0.0014145697126564762,4.166628730872749e-4,6.88331861273836e-4,2.0398542275042682e-4
102,0.0015777201930588188,0.002040765013578875,0.0016405400190711702,5.953079503900898e-4,0.0010146370169728444,3.8606613991116996e-4,0.001677284325756653,0.0018607616162830717,0.0013957428827496658,4.0069278978367587e-4,6.650725999168336e-4,1.945301886649168e-4
103,0.0015621100026696907,0.002023235953672668,0.001621945859068183,5.753584237863699e-4,9.849168013849842e-4,3.7114703976995247e-4,0.0016597786777138358,0.0018420297074117815,0.0013766202743275922,3.852293411215957e-4,6.424233918375573e-4,1.854624488408584e-4
104,0.0015460659754825137,0.002005094509796983,0.0016029525165468077,5.559307274621811e-4,9.55814906200343e-4,3.567103400376759e-4,0.0016418310089948273,0.001822792786580355,0.0013572432201847326,3.7026494582943407e-4,6.203817963839636e-4,1.7677074066021253e-4
105,0.0015296282507475517,0.0019863904823007963,0.0015836034018132438,5.370223628228791e-4,9.2733689989046e-4,3.427479649649631e-4,0.0016234846641781451,0.001803098435107629,0.0013376505251670471,3.557913021314307e-4,5.989440223159287e-4,1.684435020799154e-4
106,0.0015128348704667946,0.0019671712131431266,0.001563939509820058,5.186297461669714e-4,8.994864852347851e-4,3.29251248473841e-4,0.0016047806688951425,0.0017829917294487066,0.0013178785969971622,3.4179949361597155e-4,5.781050762453112e-4,1.6046913143325103e-4
107,0.001495721875959158,0.0019474816945483876,0.0015439995365073183,5.00748327979367e-4,8.722656659001344e-4,3.1621102677639745e-4,0.0015857578384345108,0.001762515357154131,0.0012979615705801227,3.282800852229393e-4,5.578588989286214e-4,1.5283603984823135e-4
108,0.0014783234000229385,0.001927364672847025,0.001523819989664195,4.83372702536137e-4,8.456749009727507e-4,3.036177222252467e-4,0.001566452881334641,0.0017417097275216845,0.0012779314261240839,3.152232101589611e-4,5.381984903177574e-4,1.4553269700385356e-4
109,0.0014606717549085191,0.0019068607477310117,0.001503435294581204,4.6649670853626064e-4,8.197132482598409e-4,2.914614191172033e-4,0.0015469004982080336,0.001720613077198172,0.0012578181013917155,3.0261864848612623e-4,5.191160242083982e-4,1.3854767088052644e-4
110,0.0014427975163028557,0.0018860084671412764,0.001482877894748517,4.5011352142432877e-4,7.943784971222831e-4,2.7973193211507867e-4,0.0015271334760286763,0.0016992615709745871,0.001237649598380713,2.904558980714096e-4,5.006029532646402e-4,1.3186966210197742e-4
111,0.0014247296035164148,0.0018648444179926056,0.0014621783478420108,4.3421573802038857e-4,7.69667291548924e-4,2.6841886790041254e-4,0.0015071827781009146,0.0016776893980050092,0.0012174520847154726,2.787242385302441e-4,4.826501051419712e-4,1.2548753341210312e-4
112,0.0014064953560531184,0.0018434033129305866,0.001441365417225816,4.1879545402882947e-4,7.45575244135101e-4,2.5751168062190913e-4,0.0014870776299166972,0.0016559288636673309,0.0011972499900166555,2.6741278874804975e-4,4.6524777037827366e-4,1.1939033478104212e-4
113,0.0013881206067343085,0.001821718073304983,0.0014204661591879417,4.0384433495713087e-4,7.220970415836258e-4,2.469997216600133e-4,0.0014668456010971356,0.0016340104772723713,0.0011770660975009546,2.5651055851777147e-4,4.483857826740472e-4,1.1356732458984813e-4
114,0.0013696297515388295,0.0017998199085342884,0.0013995060061141908,3.893536809372046e-4,6.992265423050862e-4,2.3687228418718006e-4,0.001446512683604048,0.0016119630358171627,0.0011569216310498922,2.460064947892193e-4,4.320535921379963e-4,1.0800798730214363e-4
115,0.001351045816312875,0.0017777383920272016,0.001378508845794804,3.753144859066937e-4,6.769568666557701e-4,2.2711864296565744e-4,0.0014261033663975115,0.0015898137039679998,0.0011368363379736831,2.3588952298705484e-4,4.162403320324225e-4,1.0270204799369839e-4
116,0.0013323905204953863,0.0017555015338182795,0.001357497097048207,3.617174915747908e-4,6.55280480315649e-4,2.1772808978978098e-4,0.0014056407067063426,0.0015675880904492969,0.0011168285676842835,2.2614858381828255e-4,4.0093487951413387e-4,9.763948407670791e-5
117,0.0013136843379973062,0.0017331358500670268,0.0013364917818367338,3.485532365666819e-4,6.34189271275384e-4,2.0868996494765614e-4,0.001385146398069888,0.0015453103210053055,0.0010969153464804452,2.1677266595693863e-4,3.86125910830677e-4,9.281053452436211e-5
118,0.0012949465553659999,0.0017106664295621589,0.0013155125940402187,3.358121011124492e-4,6.136746208701139e-4,1.9999368504744822e-4,0.001364640835301443,0.0015230031080932375,0.0010771124486369734,2.0775083496299697e-4,3.718019513983697e-4,8.820570687281964e-5
119,0.0012761953273595383,0.0016881169973657253,0.0012945779650449434,3.2348434762000225e-4,5.937274692687479e-4,1.9162876752611797e-4,0.0013441431765160406,0.0015006878174583956,0.001057434463980407,1.9907225876427645e-4,3.5795142115769174e-4,8.381578225174192e-5
120,0.0012574477300493225,0.0016655099757250562,0.0012737051262974501,3.115601574472263e-4,5.743383758003083e-4,1.8358485213319442e-4,0.0013236714023581709,0.0014783845317343463,0.001037894862123868,1.9072623000398857e-4,3.445626755728803e-4,7.963181867083805e-5
121,0.0012387198115636371,0.001642866542374228,0.0012529101689652256,3.000296641658927e-4,5.554975744736032e-4,1.7585171965884178e-4,0.0013032423725582447,0.0014561121112040812,0.001018506053524967,1.8270218553249657e-4,3.3162404261594136e-4,7.564515276826037e-5
122,0.0012200266405791727,0.001620206686340797,0.0012322081008391942,2.888829835888248e-4,5.371950250228827e-4,1.684193081539589e-4,0.0012828718799402668,0.0014338882518513966,9.992794475222207e-4,1.7498972329960358e-4,3.191238560505377e-4,7.184740020698476e-5
123,0.0012013823526623316,0.0015975492613679214,0.001211612900606225,2.781102408122605e-4,5.194204597900882e-4,1.6127772687017842e-4,0.0012625747019971106,0.001411729540825389,9.802255074975324e-4,1.6757861688314072e-4,3.070504853082524e-4,6.823045488734023e-5
124,0.0011828001945571591,0.0015749120370567103,0.001191137569613574,2.6770159450720325e-4,5.02163426733746e-4,1.5441726812928942e-4,0.0012423646501441448,0.0013896515094349885,9.613538033047775e-4,1.6045882787069215e-4,2.95392362228391e-4,6.478648712747571e-5
125,0.0011642925665120798,0.001552311747828604,0.0011707941812411807,2.5764725867664354e-4,4.8541332883533794e-4,1.4782841731468137e-4,0.0012222546167565428,0.0013676686837847667,9.426730610974734e-4,1.5362051629377678e-4,2.841380049126829e-4,6.15079409486391e-5
126,0.0011458710627331747,0.001529764139802866,0.0011505939279920837,2.479375220798727e-4,4.691594601560448e-4,1.4150186116178109e-4,0.0012022566200905595,0.001345794633157921,9.241912106818149e-4,1.470540492976657e-4,2.7327603892783684e-4,5.838753058854524e-5
127,0.0011275465100475627,0.0015072840156797652,0.001130547166405871,2.3856276551050332e-4,4.533910387800136e-4,1.3542849451003057e-4,0.0011823818471841877,0.0013240420162472766,9.059154305150245e-4,1.4075000821510016e-4,2.627952160718228e-4,5.5418236353746765e-5
128,0.0011093290048564551,0.0014848852777158,0.001110663459895022,2.2951347710127004e-4,4.380972368646391e-4,1.2959942566564953e-4,0.0011626406948281134,0.0013024226253303228,8.878521904629968e-4,1.3469919419841837e-4,2.526844309038831e-4,5.259329991065552e-5
129,0.0010912279484537237,0.0014625809688732598,0.001090951619599186,2.2078026581607958e-4,4.232672080037299e-4,1.2400598051214235e-4,0.0011430428086935084,0.0012809474284797883,8.700072924255303e-4,1.2889263255190362e-4,2.4293273522351964e-4,4.990621910462393e-5
130,0.0010732520807822405,0.0014403833122226368,0.0010714197433479068,2.1235387327806524e-4,4.0889011209577924e-4,1.1863970549417788e-4,0.0011235971206991452,0.001259626609896925,8.523859089320919e-4,1.2332157589444408e-4,2.3352935067002555e-4,4.735074238717834e-5
131,0.001055409512696885,0.0014183037486727788,0.0010520752528179922,2.042251840715199e-4,3.9495513789677197e-4,1.1349236959002174e-4,0.0011043118846964393,0.0012384696084506274,8.349926198059788e-4,1.1797750627179212e-4,2.244636796013999e-4,4.4920862923035426e-5
132,0.0010377077567998965,0.0013963529731002263,0.0010329249289676439,1.9638523464544775e-4,3.8145152342504706e-4,1.0855596537804854e-4,0.0010851947105473118,0.0012174851545015842,8.178314469899162e-4,1.1285213632772826e-4,2.1572531439966098e-4,4.261081244084054e-5
133,0.0010201537569112275,0.0013745409689459491,0.0010139749458255769,1.8882522093707793e-4,3.6836857437456787e-4,1.0382270929397953e-4,0.0010662525966663244,0.0011966813050870602,8.009058876215816e-4,1.0793740963424828e-4,2.0730404533861294e-4,4.0415054884590076e-5
134,0.0010027539162336648,0.0013528770413445885,9.952309027097036e-4,1.815365048249302e-4,3.556956806825302e-4,9.928504116727954e-5,0.0010474919610951742,0.0011760654775383411,7.842189454432271e-4,1.032255002723974e-4,1.991898671399064e-4,3.8328279916366686e-5
135,9.855141242697382e-4,0.0013313698488484009,9.76697854946445e-4,1.7451061951289555e-4,3.4342233138749944e-4,9.493562311759397e-5,0.0010289186711745445,0.0011556444815996447,7.677731606254598e-4,9.870881174756424e-5,1.9137298433377991e-4,3.6345396315274765e-5
136,9.684397825448494e-4,0.0013100274338052735,9.583803431584307e-4,1.6773927393922994e-4,3.3153812790513585e-4,9.076733788513313e-5,0.001010538071875269,0.0011354245501140748,7.515706380813459e-4,9.437997531582748e-5,1.838438155320586e-4,3.44615253122625e-5
137,9.515358291885751e-4,0.0012888572514475902,9.402824211852079e-4,1.6121435629734644e-4,3.200327958400709e-4,8.677328666249042e-5,9.923550128479708e-4,0.001115411368339295,7.356130743433515e-4,9.023184779131217e-5,1.765929967128313e-4,3.267199389580943e-5
138,9.348067624237466e-4,0.0012678661977461396,9.224076826985601e-4,1.5492793674874974e-4,3.088961954445153e-4,8.294678648946238e-5,9.743738742476083e-4,0.0010956101019526634,7.199017830720731e-4,8.625750889838163e-5,1.6961138360862966e-4,3.0972328119198344e-5
139,9.182566630106801e-4,0.0012470606360809257,9.04759286571239e-4,1.4887226940239664e-4,2.981183308267317e-4,7.928136726698919e-5,9.565985913868329e-4,0.0010760254238029719,7.044377192624519e-4,8.245025822685492e-5,1.628900532828962e-4,2.9358246436242773e-5
140,9.018892156918083e-4,0.001226446422778429,8.873399810551747e-4,1.430397936291247e-4,2.8768935800555087e-4,7.577076844131728e-5,9.390326782695789e-4,0.0010566615394632705,6.892215022099511e-4,7.880361184324605e-5,1.564203049729849e-4,2.7825653088865704e-5
141,8.857077296799275e-4,0.0012060289315626788,8.701521268226775e-4,1.374231347745513e-4,2.775995919005825e-4,7.240893540486129e-5,9.216792500540221e-4,0.0010375222116368878,6.742534372962219e-4,7.531129860623559e-5,1.5019366027186723e-4,2.6370631566792523e-5
142,8.697151582313772e-4,0.0011858130769654951,8.531977189216842e-4,1.3201510432897962e-4,2.6783951234168754e-4,6.919001565599674e-5,9.045410444918311e-4,0.0010186107834663832,6.595335366509087e-4,7.196725623018826e-5,1.4420186271507974e-4,2.49894381567983e-5
143,8.539141173436075e-4,0.0011658033367392187,8.364784076938097e-4,1.26808699608321e-4,2.583997691755976e-4,6.610835475610173e-5,8.876204423885157e-4,9.999302007929912e-4,6.450615387435599e-4,6.87656271364799e-5,1.384368768342225e-4,2.3678495596408936e-5
144,8.383069036148685e-4,0.0011460037733134181,8.199955187017202e-4,1.2179710299585009e-4,2.4927118654220504e-4,6.315849211856978e-5,8.709194871276866e-4,9.814830334119705e-4,6.308369269570127e-4,6.570075412867442e-5,1.3289088673345488e-4,2.2434386844675446e-5
145,8.228955113020792e-4,0.0011264180543352712,8.037500717102302e-4,1.1697368079069997e-4,2.4044476638811348e-4,6.0335156661211656e-5,8.544399033001539e-4,9.632714953673072e-4,6.168589471912056e-4,6.276717592416538e-5,1.2755629424094188e-4,2.1253848980591352e-5
146,8.076816486113535e-4,0.0011070494723316004,7.877427987635723e-4,1.1233198170538816e-4,2.3191169128034805e-4,5.763326235042812e-5,8.381831144769449e-4,9.452974643272634e-4,6.031266245440266e-4,5.9959622571760366e-5,1.2242571668302516e-4,2.0133767237890897e-5
147,7.92666753254164e-4,0.001087900963528934,7.719741613993137e-4,1.0786573505130083e-4,2.2366332657878426e-4,5.5047903662745703e-5,8.221502601636015e-4,9.275625000804804e-4,5.896387791136018e-4,5.72730107817863e-5,1.1749198432500736e-4,1.9071169183325296e-5
148,7.778520073006621e-4,0.0010689751258664035,7.564443670376055e-4,1.0356884864793684e-4,2.1569122202178448e-4,5.257435098674934e-5,8.063422119714926e-4,9.100678621905724e-4,5.763940409643324e-4,5.470243919265377e-5,1.127481375188656e-4,1.806321904405016e-5
149,7.632383513603166e-4,0.001050274236234821,7.411533845827322e-4,9.943540648882457e-5,2.0798711277572498e-4,5.020804598609747e-5,7.907595890402779e-4,8.928145268455134e-4,5.63390864296976e-4,5.2243183595376486e-5,1.0818742359486195e-4,1.710721218845513e-5
150,7.488264981187257e-4,0.0010318002669738604,7.261009592722309e-4,9.545966619432937e-5,2.0054291999553308e-4,4.794459694215282e-5,7.754027727441596e-4,8.758032029365285e-4,5.506275408611812e-4,4.989069213531968e-5,1.0380329353094367e-4,1.62005697636071e-5
